customer_key,customer_number,customer_name,age,age_group,customer_segment,last_order_date,quarters,recency,total_orders,total_sales,total_quantity,lifespan,avg_order_value,avg_monthly_spend
9077,AW00020076,Beth Vazquez,67,50 and above,New,11/21/2013,Q4,138,1,$554.00,3,3,$554.00,$554.00
9078,AW00020077,Aidan Coleman,66,50 and above,New,11/1/2013,Q4,138,1,$633.00,5,5,$633.00,$633.00
9079,AW00020078,Jose Lee,61,50 and above,New,11/21/2013,Q4,138,1,$629.00,3,3,$629.00,$629.00
9080,AW00020079,Alexandra Taylor,61,50 and above,New,11/19/2013,Q4,138,1,$5.00,1,1,$5.00,$5.00
9081,AW00020080,Maria Stewart,56,50 and above,New,11/2/2013,Q4,138,1,$549.00,2,2,$549.00,$549.00
9082,AW00020081,Jerry Xie,67,50 and above,New,10/15/2013,Q4,139,1,$59.00,2,2,$59.00,$59.00
9083,AW00020082,Caroline Henderson,67,50 and above,New,1/8/2014,Q1,136,2,$138.00,6,6,$69.00,$23.00
9084,AW00020083,Terry Kumar,61,50 and above,New,11/4/2013,Q4,138,1,$40.00,2,2,$40.00,$40.00
9085,AW00020084,Alex Stewart,56,50 and above,New,11/29/2013,Q4,138,2,$63.00,5,4,$31.00,$10.00
9086,AW00020085,Jessica Moore,66,50 and above,New,8/20/2013,Q3,141,2,$77.00,6,5,$38.00,$38.00
9087,AW00020086,Jeremiah Hayes,54,50 and above,New,5/22/2013,Q2,144,2,$129.00,5,5,$64.00,$64.00
9088,AW00020087,Seth Gray,60,50 and above,New,1/4/2014,Q1,136,2,$113.00,4,4,$56.00,$16.00
9089,AW00020088,Jose Lewis,60,50 and above,New,6/7/2013,Q2,143,1,$5.00,1,1,$5.00,$5.00
9090,AW00020089,Luis Powell,66,50 and above,New,7/17/2013,Q3,142,1,$5.00,1,1,$5.00,$5.00
9091,AW00020090,Blake Edwards,65,50 and above,New,11/28/2013,Q4,138,1,$549.00,2,2,$549.00,$549.00
9092,AW00020091,Andrea Parker,49,40-49,New,11/21/2013,Q4,138,1,$563.00,4,4,$563.00,$563.00
9093,AW00020092,Ethan Sharma,66,50 and above,New,5/26/2013,Q2,144,1,"$1,149.00",3,3,"$1,149.00","$1,149.00"
9094,AW00020093,Megan Clark,60,50 and above,New,5/4/2013,Q2,144,1,"$1,179.00",3,3,"$1,179.00","$1,179.00"
9095,AW00020094,Lindsey Chande,64,50 and above,New,8/7/2013,Q3,141,1,$14.00,2,2,$14.00,$14.00
9096,AW00020095,Ana Flores,64,50 and above,New,9/6/2013,Q3,140,1,$60.00,2,2,$60.00,$60.00
9097,AW00020096,Jonathan Lal,65,50 and above,New,12/19/2013,Q4,137,2,$71.00,3,3,$35.00,$14.00
9098,AW00020097,Brittany Griffin,64,50 and above,New,5/3/2013,Q2,144,1,"$1,120.00",1,1,"$1,120.00","$1,120.00"
9099,AW00020098,Alexis Lewis,52,50 and above,New,10/19/2013,Q4,139,1,$69.00,2,2,$69.00,$69.00
9100,AW00020099,Devon Xie,64,50 and above,New,9/1/2013,Q3,140,1,$5.00,1,1,$5.00,$5.00
9101,AW00020100,Jesse Watson,64,50 and above,New,12/19/2013,Q4,137,1,$40.00,2,2,$40.00,$40.00
9102,AW00020101,Devin Hayes,58,50 and above,New,11/13/2013,Q4,138,1,$68.00,3,3,$68.00,$68.00
9103,AW00020102,Arianna Jenkins,64,50 and above,New,9/14/2013,Q3,140,1,$40.00,2,2,$40.00,$40.00
9104,AW00020103,William Robinson,63,50 and above,New,5/4/2013,Q2,144,1,$104.00,3,3,$104.00,$104.00
9105,AW00020104,Louis Xu,62,50 and above,New,2/27/2013,Q1,147,2,$66.00,6,5,$33.00,$66.00
9106,AW00020105,Alexis Taylor,62,50 and above,New,8/20/2013,Q3,141,1,$69.00,3,3,$69.00,$69.00
9107,AW00020106,Amber Hall,62,50 and above,New,6/9/2013,Q2,143,2,$132.00,4,4,$66.00,$66.00
9108,AW00020107,Danielle Morris,63,50 and above,New,7/24/2013,Q3,142,1,$70.00,1,1,$70.00,$70.00
9109,AW00020108,Glenn Gao,56,50 and above,New,5/3/2013,Q2,144,1,"$1,155.00",2,2,"$1,155.00","$1,155.00"
9110,AW00020109,Katelyn Stewart,62,50 and above,New,5/17/2013,Q2,144,1,"$1,155.00",2,2,"$1,155.00","$1,155.00"
9111,AW00020110,Austin Perry,62,50 and above,New,5/30/2013,Q2,144,1,"$1,120.00",1,1,"$1,120.00","$1,120.00"
9112,AW00020111,Brittney Zhu,61,50 and above,New,6/3/2013,Q2,143,1,"$1,169.00",4,4,"$1,169.00","$1,169.00"
9113,AW00020112,Shelby James,62,50 and above,New,10/20/2013,Q4,139,1,$79.00,2,2,$79.00,$79.00
9114,AW00020113,Christina Murphy,62,50 and above,New,10/27/2013,Q4,139,1,$70.00,1,1,$70.00,$70.00
9115,AW00020114,Joseph Thompson,61,50 and above,New,5/31/2013,Q2,144,1,$79.00,2,2,$79.00,$79.00
9116,AW00020115,Megan Jones,61,50 and above,New,3/3/2013,Q1,146,1,$120.00,2,2,$120.00,$120.00
9117,AW00020116,Hannah Bryant,61,50 and above,New,3/4/2013,Q1,146,1,$120.00,2,2,$120.00,$120.00
9118,AW00020117,Brandon Jenkins,48,40-49,New,3/26/2013,Q1,146,1,$79.00,2,2,$79.00,$79.00
9119,AW00020118,Jacqueline Henderson,47,40-49,New,6/21/2013,Q2,143,1,"$1,170.00",2,2,"$1,170.00","$1,170.00"
9120,AW00020119,Carlos Hernandez,47,40-49,New,10/4/2013,Q4,139,1,$70.00,1,1,$70.00,$70.00
9121,AW00020120,Fernando Hughes,46,40-49,New,4/9/2013,Q2,145,1,$120.00,2,2,$120.00,$120.00
9122,AW00020121,Dylan Butler,46,40-49,New,3/18/2013,Q1,146,1,$70.00,1,1,$70.00,$70.00
9123,AW00020122,Jeremy Bailey,46,40-49,New,11/12/2013,Q4,138,1,$129.00,3,3,$129.00,$129.00
9124,AW00020123,Aaron Gonzalez,47,40-49,New,10/10/2013,Q4,139,1,$133.00,3,3,$133.00,$133.00
9125,AW00020124,Natalie Coleman,46,40-49,New,6/8/2013,Q2,143,1,$70.00,1,1,$70.00,$70.00
9126,AW00020125,Natalie Clark,48,40-49,New,5/29/2013,Q2,144,1,$120.00,2,2,$120.00,$120.00
9127,AW00020126,Seth Carter,48,40-49,New,1/9/2014,Q1,136,1,$70.00,1,1,$70.00,$70.00
9128,AW00020127,Carlos Sanders,49,40-49,New,4/12/2013,Q2,145,1,$70.00,1,1,$70.00,$70.00
9129,AW00020128,Ian Miller,49,40-49,New,7/11/2013,Q3,142,1,$79.00,2,2,$79.00,$79.00
9130,AW00020129,Nicole Stewart,48,40-49,New,4/4/2013,Q2,145,1,$120.00,2,2,$120.00,$120.00
9131,AW00020130,Jordan Nelson,48,40-49,New,1/31/2013,Q1,148,1,$5.00,1,1,$5.00,$5.00
9132,AW00020131,Carolyn Gutierrez,56,50 and above,New,12/26/2013,Q4,137,1,$39.00,2,2,$39.00,$39.00
9133,AW00020132,Jenny Shen,57,50 and above,New,6/10/2013,Q2,143,1,$70.00,3,3,$70.00,$70.00
9134,AW00020133,Jorge Li,52,50 and above,New,7/4/2013,Q3,142,1,$29.00,2,2,$29.00,$29.00
9135,AW00020134,Franklin Zhao,58,50 and above,New,1/26/2014,Q1,136,1,$149.00,3,3,$149.00,$149.00
9136,AW00020135,Grace Price,59,50 and above,New,7/1/2013,Q3,142,1,$70.00,3,3,$70.00,$70.00
9137,AW00020136,Bonnie Kennedy,53,50 and above,New,1/4/2014,Q1,136,1,$27.00,2,2,$27.00,$27.00
9138,AW00020137,Jarrod Fernandez,59,50 and above,New,12/6/2013,Q4,137,1,$79.00,4,4,$79.00,$79.00
9139,AW00020138,Kendra Moreno,85,50 and above,New,2/6/2013,Q1,147,1,$120.00,4,4,$120.00,$120.00
9140,AW00020139,Connor Wright,41,40-49,New,5/4/2013,Q2,144,1,$70.00,1,1,$70.00,$70.00
9141,AW00020140,Joe Navarro,61,50 and above,New,5/4/2013,Q2,144,1,$30.00,1,1,$30.00,$30.00
9142,AW00020141,Angelica Flores,61,50 and above,New,11/8/2013,Q4,138,1,$4.00,1,1,$4.00,$4.00
9143,AW00020142,Lydia Lopez,63,50 and above,New,1/31/2013,Q1,148,1,$4.00,1,1,$4.00,$4.00
9144,AW00020143,Jimmy Suarez,63,50 and above,New,7/28/2013,Q3,142,1,$32.00,2,2,$32.00,$32.00
9145,AW00020144,Roger Lin,64,50 and above,New,12/29/2013,Q4,137,1,$121.00,4,4,$121.00,$121.00
9146,AW00020145,Fernando Lee,54,50 and above,New,7/12/2013,Q3,142,1,"$1,184.00",4,4,"$1,184.00","$1,184.00"
9147,AW00020146,Mackenzie Hall,74,50 and above,New,2/15/2013,Q1,147,1,$4.00,1,1,$4.00,$4.00
9148,AW00020147,Tabitha Ramos,78,50 and above,New,6/19/2013,Q2,143,1,$38.00,3,3,$38.00,$38.00
9149,AW00020148,Terry Nath,78,50 and above,New,3/16/2013,Q1,146,1,$6.00,2,2,$6.00,$6.00
9150,AW00020149,Heidi Arun,77,50 and above,Regular,8/6/2013,Q3,141,2,"$3,165.00",5,5,"$1,582.00",$109.00
9151,AW00020150,Gary Rubio,77,50 and above,Regular,4/7/2013,Q2,145,2,"$3,264.00",6,6,"$1,632.00",$136.00
9152,AW00020151,Jamie Guo,39,30-39,Regular,2/25/2013,Q1,147,2,"$4,152.00",5,5,"$2,076.00",$259.00
9153,AW00020152,Rafael She,39,30-39,Regular,2/5/2013,Q1,147,2,"$4,142.00",3,3,"$2,071.00",$258.00
9154,AW00020153,Diane Sanz,41,40-49,New,7/30/2013,Q3,142,1,$14.00,2,2,$14.00,$14.00
9155,AW00020154,Raul Luo,41,40-49,Regular,2/14/2013,Q1,147,2,"$4,153.00",3,3,"$2,076.00",$259.00
9156,AW00020155,Jay Fernandez,42,40-49,New,6/29/2013,Q2,143,1,$60.00,2,2,$60.00,$60.00
9157,AW00020156,Jay Madan,43,40-49,Regular,2/25/2013,Q1,147,2,"$4,139.00",3,3,"$2,069.00",$258.00
9158,AW00020157,Riley Reed,42,40-49,Regular,2/7/2013,Q1,147,2,"$4,118.00",2,2,"$2,059.00",$257.00
9159,AW00020158,Rodney Blanco,41,40-49,Regular,1/31/2013,Q1,148,2,"$4,153.00",3,3,"$2,076.00",$276.00
9160,AW00020159,Ernest Zhu,41,40-49,Regular,2/7/2013,Q1,147,2,"$4,167.00",5,5,"$2,083.00",$260.00
9161,AW00020160,George Garcia,41,40-49,Regular,2/22/2013,Q1,147,2,"$4,237.00",6,6,"$2,118.00",$249.00
9162,AW00020161,Albert Sanz,71,50 and above,New,6/26/2013,Q2,143,1,$39.00,2,2,$39.00,$39.00
9163,AW00020162,Kelsey Nath,76,50 and above,Regular,4/10/2013,Q2,145,2,"$1,966.00",4,4,$983.00,$140.00
9164,AW00020163,Krystal Zhang,77,50 and above,Regular,4/16/2013,Q2,145,2,"$1,903.00",2,2,$951.00,$146.00
9165,AW00020164,Carol Ann Rockne,76,50 and above,Regular,9/18/2013,Q3,140,2,"$3,150.00",3,3,"$1,575.00",$108.00
9166,AW00020165,Kristina Mehta,77,50 and above,Regular,9/7/2013,Q3,140,2,"$3,191.00",5,5,"$1,595.00",$110.00
9167,AW00020166,Monique Gutierrez,58,50 and above,Regular,4/5/2013,Q2,145,2,"$1,967.00",5,5,$983.00,$151.00
9168,AW00020167,Joe Serrano,53,50 and above,Regular,9/25/2013,Q3,140,2,"$3,142.00",2,2,"$1,571.00",$112.00
9169,AW00020168,Jessie Serrano,59,50 and above,New,12/31/2013,Q4,137,1,$32.00,2,2,$32.00,$32.00
9170,AW00020169,Garrett Gray,59,50 and above,New,1/25/2014,Q1,136,1,$79.00,4,4,$79.00,$79.00
9171,AW00020170,Jerome Martin,60,50 and above,Regular,10/16/2013,Q4,139,2,"$3,177.00",3,3,"$1,588.00",$109.00
9172,AW00020171,Bailey King,60,50 and above,Regular,5/6/2013,Q2,144,2,"$1,938.00",3,3,$969.00,$138.00
9173,AW00020172,Kelli Gao,55,50 and above,Regular,11/25/2013,Q4,138,2,"$3,150.00",3,3,"$1,575.00",$105.00
9174,AW00020173,Dennis Zhao,44,40-49,Regular,4/14/2013,Q2,145,2,"$3,181.00",5,5,"$1,590.00",$144.00
9175,AW00020174,Douglas Gonzalez,47,40-49,New,10/16/2013,Q4,139,1,$30.00,1,1,$30.00,$30.00
9176,AW00020175,Alisha Lu,46,40-49,New,7/9/2013,Q3,142,1,"$1,214.00",4,4,"$1,214.00","$1,214.00"
9177,AW00020176,Antonio Alexander,39,30-39,New,10/1/2013,Q4,139,1,$32.00,2,2,$32.00,$32.00
9178,AW00020177,Kelvin Li,39,30-39,New,6/11/2013,Q2,143,1,$6.00,2,2,$6.00,$6.00
9179,AW00020178,Deborah Anand,40,40-49,New,3/21/2013,Q1,146,1,$4.00,1,1,$4.00,$4.00
9180,AW00020179,Denise Patel,41,40-49,New,6/1/2013,Q2,143,1,$25.00,1,1,$25.00,$25.00
9181,AW00020180,Amanda Sanders,58,50 and above,New,1/1/2013,Q1,148,1,"$2,488.00",4,4,"$2,488.00","$2,488.00"
9182,AW00020181,Catherine Brooks,58,50 and above,New,1/10/2013,Q1,148,1,"$2,443.00",1,1,"$2,443.00","$2,443.00"
9183,AW00020182,Isabelle Price,58,50 and above,VIP,11/5/2013,Q4,138,2,"$5,750.00",3,3,"$2,875.00",$250.00
9184,AW00020183,Sophia Allen,46,40-49,New,1/29/2013,Q1,148,1,"$2,451.00",2,2,"$2,451.00","$2,451.00"
9185,AW00020184,Jessica Richardson,59,50 and above,New,4/26/2013,Q2,145,1,$124.00,2,2,$124.00,$124.00
9186,AW00020185,Xavier Cooper,58,50 and above,New,9/16/2013,Q3,140,1,$70.00,1,1,$70.00,$70.00
9187,AW00020186,Connor Li,58,50 and above,Regular,10/4/2013,Q4,139,2,"$3,191.00",2,2,"$1,595.00",$151.00
9188,AW00020187,Robert King,58,50 and above,New,6/16/2013,Q2,143,1,"$1,179.00",3,3,"$1,179.00","$1,179.00"
9189,AW00020188,Kimberly Watson,58,50 and above,Regular,10/26/2013,Q4,139,2,"$3,226.00",3,3,"$1,613.00",$153.00
9190,AW00020189,Grace Hall,47,40-49,New,9/15/2013,Q3,140,1,$5.00,1,1,$5.00,$5.00
9191,AW00020190,Angela Reed,52,50 and above,New,6/20/2013,Q2,143,1,"$1,204.00",4,4,"$1,204.00","$1,204.00"
9192,AW00020191,Chad Rai,53,50 and above,New,6/28/2013,Q2,143,1,"$1,143.00",4,4,"$1,143.00","$1,143.00"
9193,AW00020192,Amber Campbell,52,50 and above,New,6/14/2013,Q2,143,1,"$1,155.00",2,2,"$1,155.00","$1,155.00"
9194,AW00020193,Alyssa Gray,47,40-49,New,6/10/2013,Q2,143,1,"$1,120.00",1,1,"$1,120.00","$1,120.00"
9195,AW00020194,Connor Campbell,59,50 and above,New,6/23/2013,Q2,143,1,"$1,174.00",2,2,"$1,174.00","$1,174.00"
9196,AW00020195,Blake Wilson,59,50 and above,New,6/2/2013,Q2,143,1,"$1,174.00",2,2,"$1,174.00","$1,174.00"
9197,AW00020196,Cameron Perry,59,50 and above,New,6/27/2013,Q2,143,1,"$1,120.00",1,1,"$1,120.00","$1,120.00"
9198,AW00020197,Olivia Johnson,60,50 and above,New,6/23/2013,Q2,143,1,"$1,145.00",2,2,"$1,145.00","$1,145.00"
9199,AW00020198,Sierra Evans,60,50 and above,New,6/13/2013,Q2,143,1,"$1,174.00",2,2,"$1,174.00","$1,174.00"
9200,AW00020199,Hailey Cook,60,50 and above,New,2/20/2013,Q1,147,1,"$2,502.00",3,3,"$2,502.00","$2,502.00"
9201,AW00020200,Noah Gonzales,61,50 and above,New,1/28/2013,Q1,148,1,"$2,480.00",3,3,"$2,480.00","$2,480.00"
9202,AW00020201,Chloe Harris,60,50 and above,New,1/28/2014,Q1,136,1,$134.00,2,2,$134.00,$134.00
9203,AW00020202,Alexandra Jones,60,50 and above,New,12/8/2013,Q4,137,1,$46.00,4,4,$46.00,$46.00
9204,AW00020203,Roy Blanco,49,40-49,New,9/22/2013,Q3,140,1,$120.00,2,2,$120.00,$120.00
9205,AW00020204,Renee Carlson,55,50 and above,New,1/30/2013,Q1,148,1,"$2,476.00",2,2,"$2,476.00","$2,476.00"
9206,AW00020205,Bryce Cox,62,50 and above,New,6/12/2013,Q2,143,1,"$1,184.00",4,4,"$1,184.00","$1,184.00"
9207,AW00020206,Olivia Murphy,62,50 and above,Regular,10/27/2013,Q4,139,2,"$3,204.00",3,3,"$1,602.00",$152.00
9208,AW00020207,Angel Bailey,56,50 and above,New,6/12/2013,Q2,143,1,"$1,134.00",3,3,"$1,134.00","$1,134.00"
9209,AW00020208,Austin Hayes,62,50 and above,Regular,9/30/2013,Q3,140,2,"$3,219.00",3,3,"$1,609.00",$153.00
9210,AW00020209,Andrea Turner,62,50 and above,Regular,10/10/2013,Q4,139,2,"$3,268.00",6,6,"$1,634.00",$155.00
9211,AW00020210,Stephanie Powell,61,50 and above,New,2/17/2013,Q1,147,1,"$2,478.00",2,2,"$2,478.00","$2,478.00"
9212,AW00020211,Scott Rodgers,52,50 and above,VIP,6/1/2013,Q2,143,2,"$5,333.00",3,3,"$2,666.00",$266.00
9213,AW00020212,Krista Alonso,50,50 and above,New,12/15/2013,Q4,137,2,$100.00,6,6,$50.00,$14.00
9214,AW00020213,Gina Dominguez,50,50 and above,VIP,6/5/2013,Q2,143,2,"$6,029.00",3,3,"$3,014.00",$301.00
9215,AW00020214,Trisha Liu,51,50 and above,VIP,6/25/2013,Q2,143,2,"$5,304.00",3,3,"$2,652.00",$265.00
9216,AW00020215,Ioannis Xylaras,51,50 and above,VIP,6/7/2013,Q2,143,2,"$5,279.00",2,2,"$2,639.00",$263.00
9217,AW00020216,Shawn Chander,52,50 and above,VIP,6/4/2013,Q2,143,2,"$5,338.00",4,4,"$2,669.00",$266.00
9218,AW00020217,Valerie Wang,42,40-49,VIP,6/4/2013,Q2,143,2,"$6,089.00",5,5,"$3,044.00",$304.00
9219,AW00020218,Drew Xie,47,40-49,New,5/3/2013,Q2,144,2,$104.00,7,7,$52.00,$104.00
9220,AW00020219,Colleen Harrison,50,50 and above,VIP,5/31/2013,Q2,144,2,"$6,044.00",5,5,"$3,022.00",$318.00
9221,AW00020220,Wendy Carlson,50,50 and above,VIP,6/6/2013,Q2,143,2,"$6,060.00",5,5,"$3,030.00",$303.00
9222,AW00020221,Kaylee Sanders,45,40-49,VIP,6/15/2013,Q2,143,2,"$6,035.00",4,4,"$3,017.00",$301.00
9223,AW00020222,Melissa Morgan,47,40-49,New,12/18/2013,Q4,137,2,$74.00,5,5,$37.00,$12.00
9224,AW00020223,Terrance Malhotra,47,40-49,New,12/28/2013,Q4,137,2,$187.00,8,8,$93.00,$187.00
9225,AW00020224,Lawrence Gill,53,50 and above,New,10/5/2013,Q4,139,2,$44.00,4,4,$22.00,$44.00
9226,AW00020225,Sharon Rai,53,50 and above,VIP,6/16/2013,Q2,143,2,"$6,056.00",3,3,"$3,028.00",$302.00
9227,AW00020226,Valerie She,54,50 and above,VIP,6/5/2013,Q2,143,2,"$6,067.00",5,5,"$3,033.00",$303.00
9228,AW00020227,Louis Zhang,53,50 and above,VIP,6/22/2013,Q2,143,2,"$6,054.00",3,3,"$3,027.00",$302.00
9229,AW00020228,Raymond Arthur,54,50 and above,VIP,5/30/2013,Q2,144,2,"$6,093.00",5,5,"$3,046.00",$320.00
9230,AW00020229,Austin Walker,54,50 and above,New,8/19/2013,Q3,141,1,$70.00,3,3,$70.00,$70.00
9231,AW00020230,Gary Munoz,49,40-49,New,6/13/2013,Q2,143,1,$32.00,2,2,$32.00,$32.00
9232,AW00020231,Kelvin Zhou,55,50 and above,New,5/23/2013,Q2,144,1,$60.00,3,3,$60.00,$60.00
9233,AW00020232,Franklin Chande,56,50 and above,New,6/13/2013,Q2,143,1,$92.00,4,4,$92.00,$92.00
9234,AW00020233,Jenny Raje,56,50 and above,New,5/3/2013,Q2,144,1,$70.00,3,3,$70.00,$70.00
9235,AW00020234,Gerald Mehta,55,50 and above,New,2/23/2013,Q1,147,1,$32.00,2,2,$32.00,$32.00
9236,AW00020235,Kenneth Deng,56,50 and above,New,12/13/2013,Q4,137,1,$35.00,2,2,$35.00,$35.00
9237,AW00020236,Cesar Chandra,57,50 and above,VIP,6/30/2013,Q2,143,2,"$5,279.00",2,2,"$2,639.00",$263.00
9238,AW00020237,Hunter Yang,57,50 and above,New,2/1/2013,Q1,147,1,$21.00,1,1,$21.00,$21.00
9239,AW00020238,Anna Watson,52,50 and above,VIP,6/23/2013,Q2,143,2,"$6,021.00",2,2,"$3,010.00",$301.00
9240,AW00020239,Jill Ortega,41,40-49,VIP,6/19/2013,Q2,143,2,"$6,093.00",5,5,"$3,046.00",$304.00
9241,AW00020240,Beth Rubio,59,50 and above,New,10/16/2013,Q4,139,1,$57.00,3,3,$57.00,$57.00
9242,AW00020241,Cesar Mehta,58,50 and above,VIP,7/20/2013,Q3,142,2,"$5,347.00",5,5,"$2,673.00",$254.00
9243,AW00020242,Christopher Thomas,88,50 and above,VIP,6/13/2013,Q2,143,2,"$6,068.00",6,6,"$3,034.00",$303.00
9244,AW00020243,Tamara Ye,54,50 and above,New,5/22/2013,Q2,144,1,$60.00,3,3,$60.00,$60.00
9245,AW00020244,Dawn Raji,54,50 and above,VIP,6/13/2013,Q2,143,2,"$6,021.00",2,2,"$3,010.00",$301.00
9246,AW00020245,Darren Malhotra,53,50 and above,VIP,7/21/2013,Q3,142,2,"$6,085.00",5,5,"$3,042.00",$289.00
9247,AW00020246,Mindy Xu,48,40-49,VIP,6/30/2013,Q2,143,2,"$6,035.00",4,4,"$3,017.00",$287.00
9248,AW00020247,Kristina Lopez,53,50 and above,VIP,7/25/2013,Q3,142,2,"$6,056.00",3,3,"$3,028.00",$288.00
9249,AW00020248,Gina Suarez,60,50 and above,New,12/26/2013,Q4,137,1,$70.00,3,3,$70.00,$70.00
9250,AW00020249,Tasha Kumar,60,50 and above,VIP,7/24/2013,Q3,142,2,"$5,333.00",3,3,"$2,666.00",$253.00
9251,AW00020250,Charles Garcia,60,50 and above,New,4/18/2013,Q2,145,1,$37.00,3,3,$37.00,$37.00
9252,AW00020251,Luis Li,60,50 and above,New,4/22/2013,Q2,145,1,$59.00,3,3,$59.00,$59.00
9253,AW00020252,Darrell Raje,54,50 and above,New,9/1/2013,Q3,140,1,$70.00,3,3,$70.00,$70.00
9254,AW00020253,Veronica Kapoor,49,40-49,VIP,7/26/2013,Q3,142,2,"$6,035.00",4,4,"$3,017.00",$274.00
9255,AW00020254,Dana Gutierrez,55,50 and above,New,9/16/2013,Q3,140,1,$60.00,3,3,$60.00,$60.00
9256,AW00020255,Stephanie Russell,49,40-49,New,2/10/2013,Q1,147,1,$75.00,2,2,$75.00,$75.00
9257,AW00020256,Javier Serrano,50,50 and above,VIP,7/17/2013,Q3,142,2,"$6,029.00",3,3,"$3,014.00",$301.00
9258,AW00020257,Roy Carlson,50,50 and above,New,1/24/2014,Q1,136,1,$21.00,1,1,$21.00,$21.00
9259,AW00020258,Katelyn Ward,46,40-49,VIP,7/13/2013,Q3,142,2,"$6,029.00",3,3,"$3,014.00",$301.00
9260,AW00020259,Jenny Andersen,51,50 and above,VIP,7/19/2013,Q3,142,2,"$6,029.00",3,3,"$3,014.00",$301.00
9261,AW00020260,Ethan Martinez,58,50 and above,VIP,6/30/2013,Q2,143,2,"$5,314.00",3,3,"$2,657.00",$279.00
9262,AW00020261,Mariah Rivera,58,50 and above,VIP,7/30/2013,Q3,142,2,"$5,314.00",3,3,"$2,657.00",$265.00
9263,AW00020262,Brett Prasad,58,50 and above,New,7/1/2013,Q3,142,1,$27.00,3,3,$27.00,$27.00
9264,AW00020263,Steve Zhou,57,50 and above,New,11/26/2013,Q4,138,1,$21.00,1,1,$21.00,$21.00
9265,AW00020264,Jay Carlson,53,50 and above,VIP,7/23/2013,Q3,142,2,"$5,333.00",3,3,"$2,666.00",$266.00
9266,AW00020265,Clarence Guo,59,50 and above,New,3/13/2013,Q1,146,1,$32.00,2,2,$32.00,$32.00
9267,AW00020266,Summer Gonzalez,53,50 and above,New,4/20/2013,Q2,145,1,$60.00,3,3,$60.00,$60.00
9268,AW00020267,Monica Garcia,54,50 and above,New,8/5/2013,Q3,141,1,$49.00,3,3,$49.00,$49.00
9269,AW00020268,Jorge He,54,50 and above,New,10/23/2013,Q4,139,1,$21.00,1,1,$21.00,$21.00
9270,AW00020269,Hunter Foster,65,50 and above,New,10/28/2013,Q4,139,1,$5.00,1,1,$5.00,$5.00
9271,AW00020270,Kevin Phillips,44,40-49,New,4/22/2013,Q2,145,1,$79.00,2,2,$79.00,$79.00
9272,AW00020271,Barry Fernandez,44,40-49,New,7/17/2013,Q3,142,1,$120.00,2,2,$120.00,$120.00
9273,AW00020272,Seth James,45,40-49,New,9/24/2013,Q3,140,1,$94.00,2,2,$94.00,$94.00
9274,AW00020273,Katherine Martin,43,40-49,New,9/28/2013,Q3,140,1,$40.00,2,2,$40.00,$40.00
9275,AW00020274,Brent Wang,44,40-49,New,8/2/2013,Q3,141,1,$70.00,1,1,$70.00,$70.00
9276,AW00020275,Angela Kelly,40,40-49,New,1/13/2014,Q1,136,1,$134.00,2,2,$134.00,$134.00
9277,AW00020276,Haley Sanchez,39,30-39,New,1/5/2014,Q1,136,1,$129.00,3,3,$129.00,$129.00
9278,AW00020277,Mary Hall,82,50 and above,New,5/3/2013,Q2,144,1,$5.00,1,1,$5.00,$5.00
9279,AW00020278,Alisha Oliver,42,40-49,New,3/3/2013,Q1,146,1,$70.00,1,1,$70.00,$70.00
9280,AW00020279,Trevor Henderson,43,40-49,New,3/16/2013,Q1,146,1,$144.00,3,3,$144.00,$144.00
9281,AW00020280,Joshua Harris,40,40-49,New,9/14/2013,Q3,140,2,$96.00,5,5,$48.00,$16.00
9282,AW00020281,Karl Xie,41,40-49,New,6/18/2013,Q2,143,1,"$1,179.00",3,3,"$1,179.00","$1,179.00"
9283,AW00020282,Trisha Xu,81,50 and above,New,7/5/2013,Q3,142,1,$37.00,3,3,$37.00,$37.00
9284,AW00020283,Katie Shen,74,50 and above,VIP,8/19/2013,Q3,141,2,"$5,314.00",3,3,"$2,657.00",$253.00
9285,AW00020284,Deanna Ashe,77,50 and above,VIP,8/28/2013,Q3,141,2,"$5,328.00",5,5,"$2,664.00",$253.00
9286,AW00020285,Aaron Alexander,43,40-49,New,12/13/2013,Q4,137,1,$70.00,1,1,$70.00,$70.00
9287,AW00020286,Stacey Wu,43,40-49,New,4/24/2013,Q2,145,1,$79.00,2,2,$79.00,$79.00
9288,AW00020287,Destiny Simmons,43,40-49,New,9/11/2013,Q3,140,1,$144.00,3,3,$144.00,$144.00
9289,AW00020288,Jeremiah Edwards,44,40-49,New,11/9/2013,Q4,138,1,$94.00,2,2,$94.00,$94.00
9290,AW00020289,Jada Richardson,44,40-49,New,8/22/2013,Q3,141,1,$70.00,1,1,$70.00,$70.00
9291,AW00020290,Austin Simmons,43,40-49,New,4/9/2013,Q2,145,1,$124.00,2,2,$124.00,$124.00
9292,AW00020291,Alexis Walker,44,40-49,New,6/23/2013,Q2,143,1,"$1,151.00",4,4,"$1,151.00","$1,151.00"
9293,AW00020292,Katherine Ross,40,40-49,New,10/30/2013,Q4,139,1,$120.00,2,2,$120.00,$120.00
9294,AW00020293,Rachel Jackson,46,40-49,New,9/15/2013,Q3,140,1,$70.00,1,1,$70.00,$70.00
9295,AW00020294,Julia Davis,40,40-49,New,9/13/2013,Q3,140,1,$120.00,2,2,$120.00,$120.00
